customer_id,national_id,full_name,gender,date_of_birth,age,nationality,city,marital_status,dependents,education_level,employment_status,employment_sector,job_title,monthly_salary,years_of_employment,salary_frequency,customer_since,preferred_language,customer_status
CUS004373,1254383400,Omar Al-Otaibi,Male,1970-02-26,55,Saudi,Riyadh,Married,4,Bachelor,Private,Private,IT Specialist,21086.0,2,Monthly,2023-04-01,Arabic,Active
CUS004374,1684439556,Ali Al-Balawi,Male,2002-12-30,22,Saudi,Jeddah,Single,0,Bachelor,Government,Government,Administrative Staff,19387.0,2,Monthly,2011-09-19,Arabic,Active
CUS004375,1340352434,Salman Al-Ghamdi,Male,1990-03-07,35,Saudi,Tabuk,Married,2,High School,Government,Government,Government Employee,13952.0,7,Monthly,2009-02-22,Arabic,Active
CUS004376,1366020733,Abdullah Al-Makki,Male,1995-08-28,29,Saudi,Taif,Married,1,Diploma,Retired,Retired,Retired Teacher,14397.0,9,Monthly,2022-10-14,Arabic,Active
CUS004377,1482095014,Muhannad Al-Ruwaili,Male,1987-07-06,37,Saudi,Khobar,Married,2,Bachelor,Government,Government,Nurse,11864.0,10,Monthly,2016-06-27,English,Active
CUS004378,1555586900,Ibtisam Al-Qahtani,Female,1965-08-12,59,Saudi,Jeddah,Married,3,Bachelor,Government,Government,Doctor,25194.0,20,Monthly,2023-03-07,Arabic,Active
CUS004379,1690261420,Omar Al-Sayyid,Male,1986-09-26,38,Saudi,Mecca,Married,3,High School,Private,Private,Marketing Manager,6334.0,10,Bi-Monthly,2005-10-12,Arabic,Active
CUS004380,1770610103,Abdulaziz Al-Shammari,Male,1990-02-18,35,Saudi,Khobar,Single,0,Bachelor,Private,Private,Sales Manager,4352.0,0,Monthly,2018-07-13,Arabic,Active
CUS004381,1157274509,Bilal Al-Qurashi,Male,1986-09-05,38,Saudi,Riyadh,Married,3,Master,Government,Government,Nurse,29462.0,1,Weekly,2006-11-01,Arabic,Active
CUS004382,1444100408,Ahmed Al-Bogami,Male,1980-08-11,44,Saudi,Medina,Married,4,High School,Government,Government,Doctor,28833.0,22,Monthly,2007-03-09,Arabic,Active
CUS004383,1688533376,Bilal Al-Bakri,Male,1982-01-02,43,Saudi,Dammam,Married,1,High School,Government,Government,Administrative Staff,23233.0,18,Monthly,2012-08-10,Arabic,Suspended
CUS004384,1932215065,Rayan Al-Malki,Male,1992-07-26,32,Saudi,Taif,Married,3,High School,Retired,Retired,Retired Teacher,14971.0,10,Monthly,2010-10-28,Arabic,Active
CUS004385,1181278381,Najla Al-Subaie,Female,1982-03-27,43,Saudi,Riyadh,Married,2,Bachelor,Government,Government,Nurse,31517.0,22,Monthly,2021-05-30,Arabic,Active
CUS004386,1141007199,Saud Al-Zahrani,Male,1984-02-17,41,Saudi,Jeddah,Married,1,Master,Student,Student,University Student,13.0,0,Monthly,2007-07-10,English,Inactive
CUS004387,1680720507,Layla Al-Thubaiti,Female,1978-10-13,46,Saudi,Mecca,Married,3,High School,Government,Government,Police Officer,32697.0,11,Monthly,2013-07-03,Arabic,Active
CUS004388,1823335360,Hamad Al-Zahrani,Male,1996-10-20,28,Saudi,Dammam,Single,0,Master,Government,Government,Doctor,18169.0,5,Bi-Monthly,2016-06-15,Arabic,Active
CUS004389,1118155460,Mohammed Al-Makki,Male,1975-02-23,50,Saudi,Khobar,Married,2,Bachelor,Private,Private,Accountant,16920.0,23,Monthly,2008-11-11,Arabic,Active
CUS004390,1225593408,Salman Al-Enezi,Male,1970-10-18,54,Saudi,Riyadh,Married,5,Bachelor,Government,Government,Teacher,8943.0,12,Monthly,2011-08-17,Arabic,Active
CUS004391,1492963000,Abdulaziz Al-Mutairi,Male,2003-03-26,22,Saudi,Riyadh,Married,2,Diploma,Private,Private,Operations Manager,15055.0,2,Monthly,2018-08-02,Arabic,Active
CUS004392,1978975242,Waleed Al-Khaldi,Male,2000-05-25,25,Saudi,Dammam,Married,3,Bachelor,Retired,Retired,Retired Government,9153.0,5,Monthly,2022-10-20,Arabic,Active
CUS004393,1334569285,Fatima Al-Subaie,Female,1974-05-15,51,Saudi,Hail,Married,5,No Formal Education,Government,Government,Administrative Staff,22690.0,16,Monthly,2015-06-02,English,Inactive
CUS004394,1321948928,Nawaf Al-Johani,Male,1971-11-20,53,Saudi,Tabuk,Married,5,PhD,Self-Employed,Self-Employed,Business Owner,16774.0,6,Monthly,2015-03-28,English,Active
CUS004395,1590736838,Bushra Al-Ghamdi,Female,2001-03-26,24,Saudi,Medina,Single,0,Bachelor,Private,Private,Software Engineer,21149.0,1,Monthly,2005-02-16,Arabic,Active
CUS004396,1400866235,Sara Al-Maghamsi,Female,1999-04-26,26,Saudi,Arar,Married,5,Bachelor,Government,Government,Doctor,30497.0,1,Monthly,2021-12-17,Arabic,Active
CUS004397,1999479098,Saad Al-Madani,Male,1982-02-24,43,Saudi,Jeddah,Married,3,Diploma,Government,Government,Customs Officer,27498.0,18,Monthly,2012-12-28,Arabic,Active
CUS004398,1967708413,Talal Al-Qurashi,Male,1959-09-15,65,Saudi,Mecca,Divorced,1,No Formal Education,Retired,Retired,Retired Government,8650.0,32,Monthly,2020-03-11,Arabic,Active
CUS004399,1312307923,Sultan Al-Makki,Male,1985-09-10,39,Saudi,Riyadh,Divorced,0,Bachelor,Government,Government,Doctor,10794.0,11,Monthly,2010-10-24,Arabic,Inactive
CUS004400,1450122924,Mansour Al-Zahrani,Male,1962-03-09,63,Saudi,Yanbu,Single,0,Bachelor,Retired,Retired,Retired Government,4832.0,34,Monthly,2019-12-16,Arabic,Active
CUS004401,1533469775,Khalid Al-Enezi,Male,1960-04-07,65,Saudi,Medina,Married,2,Master,Private,Private,Sales Manager,22751.0,18,Monthly,2017-11-15,Arabic,Suspended
CUS004402,1592186291,Bader Al-Qurashi,Male,1996-12-04,28,Saudi,Jeddah,Married,1,Diploma,Government,Government,Administrative Staff,20262.0,3,Monthly,2007-07-22,English,Active
CUS004403,1122737391,Mansour Al-Qahtani,Male,1966-01-28,59,Saudi,Riyadh,Married,1,Diploma,Private,Private,Accountant,4217.0,12,Monthly,2006-08-02,Arabic,Active
CUS004404,1238835263,Mansour Al-Rashidi,Male,1992-02-09,33,Saudi,Jeddah,Married,5,Master,Self-Employed,Self-Employed,Restaurant Owner,54040.0,12,Monthly,2020-02-18,Arabic,Active
CUS004405,1782779486,Reem Al-Yami,Female,2003-08-15,21,Saudi,Riyadh,Single,0,Bachelor,Self-Employed,Self-Employed,Transport Owner,4879.0,0,Monthly,2020-02-25,English,Active
CUS004406,1804307017,Layla Al-Sulami,Female,1998-06-04,26,Saudi,Jeddah,Single,0,Bachelor,Private,Private,Customer Service,18142.0,0,Monthly,2010-11-06,Arabic,Active
CUS004407,1583024678,Haifa Al-Dossari,Female,1997-12-15,27,Saudi,Khamis Mushait,Married,3,Bachelor,Retired,Retired,Retired Engineer,10218.0,7,Bi-Monthly,2005-09-16,Arabic,Suspended
CUS004408,1627209566,Omar Al-Ghamdi,Male,1977-08-18,47,Saudi,Riyadh,Widowed,0,High School,Government,Government,Administrative Staff,34133.0,2,Monthly,2014-08-13,Arabic,Active
CUS004409,1277919851,Ahmed Al-Otaibi,Male,1990-02-02,35,Expat,Mecca,Married,3,Diploma,Retired,Retired,Retired Teacher,5907.0,11,Monthly,2013-04-30,Arabic,Active
CUS004410,1649212255,Yousef Al-Otaibi,Male,1970-07-30,54,Saudi,Riyadh,Married,1,Bachelor,Retired,Retired,Retired Military,10685.0,30,Monthly,2019-06-04,Arabic,Active
CUS004411,1923502636,Ziad Al-Bogami,Male,1981-06-20,43,Saudi,Tabuk,Married,1,Diploma,Self-Employed,Self-Employed,Trader,55696.0,14,Monthly,2011-01-24,English,Active
CUS004412,1594788077,Mohammed Al-Sayyid,Male,1981-05-12,44,Saudi,Mecca,Married,2,Bachelor,Self-Employed,Self-Employed,Business Owner,47174.0,0,Monthly,2016-01-31,Arabic,Active
CUS004413,1176104413,Dana Al-Balawi,Female,1989-08-23,35,Saudi,Riyadh,Married,3,Bachelor,Private,Private,Sales Manager,6190.0,13,Monthly,2013-11-25,English,Active
CUS004414,1442276817,Rana Al-Qurashi,Female,1970-05-07,55,Saudi,Taif,Married,1,No Formal Education,Private,Private,Marketing Manager,25626.0,12,Monthly,2012-12-04,English,Active
CUS004415,1509065144,Yazeed Al-Ghamdi,Male,2000-12-12,24,Saudi,Tabuk,Married,4,Diploma,Private,Private,Financial Analyst,15235.0,0,Monthly,2007-02-23,Arabic,Inactive
CUS004416,1492790138,Turki Al-Anzi,Male,1961-03-24,64,Saudi,Khamis Mushait,Married,1,Bachelor,Government,Government,Doctor,13346.0,17,Monthly,2009-01-26,English,Active
CUS004417,1752999241,Ibrahim Al-Madani,Male,1967-07-31,57,Saudi,Riyadh,Single,0,No Formal Education,Private,Private,Financial Analyst,6598.0,24,Monthly,2014-07-06,Arabic,Active
CUS004418,1563312504,Abdulrahman Al-Shammari,Male,1987-08-09,37,Saudi,Jeddah,Married,2,High School,Government,Government,Administrative Staff,21434.0,10,Monthly,2015-10-28,Arabic,Active
CUS004419,1808723555,Hamad Al-Malki,Male,1973-08-04,51,Saudi,Dhahran,Married,4,Master,Private,Private,Logistics Coordinator,16401.0,21,Weekly,2020-05-07,Arabic,Active
CUS004420,1766788228,Mishaal Al-Ghamdi,Male,1967-04-19,58,Saudi,Abha,Married,3,,Government,Government,Doctor,20299.0,7,Monthly,2019-05-15,Arabic,Active
CUS004421,1495234576,Majed Al-Sulami,Male,1994-08-26,30,Saudi,Abha,Married,2,Master,Government,Government,Police Officer,7683.0,6,Monthly,2023-01-03,Arabic,Active
CUS004422,1596798815,Ibtisam Al-Enezi,Female,1978-03-03,47,Saudi,Medina,Single,0,Bachelor,Government,Government,Administrative Staff,33362.0,1,Monthly,2019-07-19,Arabic,Inactive
CUS004423,1848223659,Waleed Al-Sayyid,Male,1962-08-25,62,Saudi,Dammam,Married,2,No Formal Education,Retired,Retired,Retired Teacher,6695.0,32,Monthly,2021-02-15,Arabic,Active
CUS004424,1724237038,Ghada Al-Khaldi,Female,1998-12-23,26,Saudi,Tabuk,Married,4,High School,Private,Private,HR Specialist,13610.0,4,Monthly,2011-02-19,Arabic,Active
CUS004425,1817029618,Muhannad Al-Bishi,Male,1998-09-07,26,Saudi,Riyadh,Single,0,Bachelor,Self-Employed,Self-Employed,Restaurant Owner,22128.0,3,Monthly,2018-05-24,Arabic,Active
CUS004426,1417629070,Ibrahim Al-Mutairi,Male,1990-05-21,35,Saudi,Dammam,Single,0,Bachelor,Government,Government,,29728.0,1,Monthly,2005-05-24,Arabic,Active
CUS004427,1479517511,Hatim Al-Ruwaili,Male,2000-12-16,24,Saudi,Abha,Single,0,Bachelor,Private,Private,Customer Service,,3,Bi-Monthly,2015-04-11,Arabic,Active
CUS004428,1631112880,Nasser Al-Mutairi,Male,1964-08-25,60,Saudi,Riyadh,Married,2,High School,Government,Government,Teacher,19340.0,4,Monthly,2012-12-30,Arabic,Active
CUS004429,1465745031,Abdulrahman Al-Otaibi,Male,1997-11-24,27,Saudi,Jeddah,Married,2,Diploma,Government,Government,Police Officer,26687.0,0,Monthly,2023-01-08,English,Active
CUS004430,1710256839,Reem Al-Bogami,Female,1959-06-10,65,Saudi,Jeddah,Married,1,Diploma,Private,Private,Operations Manager,19172.0,21,Monthly,2010-01-23,Arabic,Active
CUS004431,1468572302,Shahad Al-Bishi,Female,1978-12-12,46,Saudi,Taif,Married,2,Diploma,Private,Private,Logistics Coordinator,27015.0,4,Monthly,2012-10-25,Arabic,Active
CUS004432,1756706305,Mohammed Al-Rashidi,Male,1973-09-27,51,Expat,Tabuk,Married,3,Bachelor,Government,Government,Nurse,26328.0,0,Monthly,2007-04-11,Arabic,Inactive
CUS004433,1712078334,Hani Al-Thubaiti,Male,2003-02-08,22,Saudi,Medina,Married,2,High School,Private,Private,HR Specialist,6995.0,0,Monthly,2009-06-29,English,Active
CUS004434,1498200969,Wafa Al-Abbasi,Female,1977-02-04,48,Saudi,Tabuk,Married,3,Bachelor,Retired,Retired,Retired Engineer,12360.0,16,Bi-Monthly,2016-07-08,English,Active
CUS004435,1494970085,Mansour Al-Shehri,Male,1962-10-16,62,Saudi,Jeddah,Married,1,Bachelor,Government,Government,Police Officer,9772.0,17,Monthly,2010-07-27,Arabic,Active
CUS004436,1127292416,Bandar Al-Enezi,Male,1992-05-17,33,Saudi,Buraidah,Married,3,High School,Government,Government,Doctor,16612.0,8,Monthly,2010-11-06,English,Active
CUS004437,1467867499,Hani Al-Zahrani,Male,1986-06-26,38,Expat,Riyadh,Divorced,3,Diploma,Private,Private,Marketing Manager,10977.0,3,Monthly,2013-03-15,Arabic,Inactive
CUS004438,1448117984,Najla Al-Malki,Female,1974-11-24,50,Saudi,Dammam,Married,1,High School,Government,Government,Doctor,14541.0,2,Monthly,2014-04-09,Arabic,Active
CUS004439,1796362685,Fatima Al-Shammari,Female,1994-03-02,31,Saudi,Riyadh,Divorced,3,Bachelor,Student,Student,Vocational Student,2828.0,0,Monthly,2008-09-07,Arabic,Active
CUS004440,1357687828,Faisal Al-Harbi,Male,1991-10-13,33,Saudi,Riyadh,Married,4,Bachelor,Private,Private,Customer Service,16683.0,2,Monthly,2023-06-06,Arabic,Active
CUS004441,1839087567,Shatha Al-Johani,Female,1981-03-21,44,Saudi,Jeddah,Divorced,1,Bachelor,Private,Private,Accountant,24309.0,0,Monthly,2017-09-05,Arabic,Active
CUS004442,1775591592,Bushra Al-Mutairi,Female,1975-07-14,49,Saudi,Mecca,Married,1,No Formal Education,Private,Private,Software Engineer,18796.0,24,Monthly,2009-11-06,Arabic,Active
CUS004443,1515240334,Hamad Al-Ghamdi,Male,1999-07-23,25,Saudi,Taif,Married,4,Diploma,Private,Private,Software Engineer,14752.0,4,Weekly,2009-12-16,Arabic,Active
CUS004444,1243885422,Mansour Al-Asiri,Male,1970-03-14,55,Saudi,Mecca,Married,4,Bachelor,Government,Government,Engineer,22013.0,19,Monthly,2011-10-10,Arabic,Active
CUS004445,1704672358,Tariq Al-Mutairi,Male,1986-04-22,39,Saudi,Riyadh,Married,5,Bachelor,Student,Student,Vocational Student,1361.0,0,Monthly,2019-12-15,English,Active
CUS004446,1862435713,Maryam Al-Mutairi,Female,1991-10-15,33,Saudi,Jubail,Married,3,High School,Private,Private,Financial Analyst,15860.0,6,Monthly,2018-06-22,Arabic,Active
CUS004447,1778112270,Omar Al-Johani,Male,2000-02-04,25,Saudi,Riyadh,Married,2,PhD,Government,Government,Army Officer,15613.0,3,Monthly,2012-04-18,Arabic,Active
CUS004448,1189097856,Ibtisam Al-Abbasi,Female,1961-04-02,64,Saudi,Sakaka,Married,5,PhD,Private,Private,Marketing Manager,16884.0,15,Monthly,2014-06-19,Arabic,Active
CUS004449,1575786219,Faisal Al-Abbasi,Male,1991-02-21,34,Saudi,Najran,Divorced,1,Bachelor,Government,Government,Teacher,32733.0,6,Monthly,2023-12-21,Arabic,Active
CUS004450,1223193547,Lujain Al-Maghamsi,Female,1967-04-19,58,Saudi,Mecca,Single,0,Bachelor,Government,Government,Engineer,7547.0,7,Monthly,2012-06-02,Arabic,Active
CUS004451,1422511777,Mohammed Al-Thubaiti,Male,1982-08-19,42,Saudi,Riyadh,Married,1,Master,Private,Private,Logistics Coordinator,16599.0,14,Monthly,2007-06-09,Arabic,Active
CUS004452,1651845399,Muhannad Al-Dossari,Male,1996-05-29,29,Saudi,Dammam,Married,1,Bachelor,Private,Private,Software Engineer,22238.0,2,Monthly,2012-07-04,English,Active
CUS004453,1491432441,Shahad Al-Dossari,Female,1965-05-17,60,Saudi,Taif,Married,1,Master,Private,Private,Sales Manager,10243.0,0,Monthly,2020-07-13,Arabic,Active
CUS004454,1407331728,Dalal Al-Anzi,Female,1978-08-21,46,Saudi,Jeddah,Married,4,High School,Government,Government,Government Employee,15792.0,6,Monthly,2016-12-06,Arabic,Active
CUS004455,1179786176,Rana Al-Ruwaili,Female,1959-12-11,65,Saudi,Riyadh,Divorced,1,Diploma,Private,Private,Logistics Coordinator,9919.0,20,Monthly,2008-06-11,English,Active
CUS004456,1700383573,Saad Al-Sayyid,Male,1999-10-28,25,Saudi,Tabuk,Married,4,High School,Government,Government,Army Officer,,3,Monthly,2008-06-22,English,Active
CUS004457,1340793210,Wafa Al-Sulami,Female,1976-01-18,49,Saudi,Mecca,Married,3,Bachelor,Private,Private,Software Engineer,4701.0,7,Monthly,2020-10-23,Arabic,Active
CUS004458,1770300117,Mazen Al-Harbi,Male,1983-04-30,42,Saudi,Riyadh,Widowed,1,Master,Private,Private,Financial Analyst,16213.0,9,Monthly,2009-10-17,Arabic,Active
CUS004459,1470413058,Hatim Al-Khaldi,Male,2002-04-05,23,Saudi,Yanbu,Married,1,Bachelor,Private,Private,IT Specialist,10368.0,2,Monthly,2023-12-22,English,Active
CUS004460,1272285821,Muhannad Al-Enezi,Male,1977-04-29,48,Saudi,Yanbu,Married,3,Bachelor,Retired,Retired,Retired Teacher,7857.0,26,Monthly,2006-03-08,English,Active
CUS004461,1840536977,Bilal Al-Mutairi,Male,1966-10-20,58,Saudi,Jeddah,Single,0,Bachelor,Retired,Retired,Retired Military,12599.0,17,Monthly,2018-04-28,Arabic,Active
CUS004462,1436019584,Khalid Al-Madani,Male,1990-06-28,34,Saudi,Riyadh,Single,0,High School,Student,Student,College Student,2238.0,0,Monthly,2023-06-13,Arabic,Active
CUS004463,1240640266,Dana Al-Abbasi,Female,1990-06-04,34,Saudi,Medina,Married,1,Bachelor,Student,Student,Vocational Student,644.0,0,Monthly,2011-09-19,Arabic,Active
CUS004464,1893568805,Ahmed Al-Qahtani,Male,1961-10-17,63,Saudi,Jeddah,Married,4,Bachelor,Self-Employed,Self-Employed,Business Owner,56272.0,12,Monthly,2015-12-04,Arabic,Active
CUS004465,1811680549,Dalal Al-Sulami,Female,1994-05-11,31,Saudi,Riyadh,Single,0,PhD,Student,Student,University Student,2579.0,0,Monthly,2013-12-30,English,Active
CUS004466,1494034470,Yazeed Al-Dawsari,Male,1995-10-11,29,Saudi,Hail,Single,0,Bachelor,Retired,Retired,Retired Engineer,9083.0,9,Monthly,2005-10-25,Arabic,Active
CUS004467,1253987655,Bader Al-Subaie,Male,1966-09-20,58,Saudi,Dhahran,Married,3,Bachelor,Self-Employed,Self-Employed,Business Owner,42845.0,13,Bi-Monthly,2012-09-03,Arabic,Active
CUS004468,1968662621,Omar Al-Madani,Male,1960-08-17,64,Expat,Jeddah,Married,1,No Formal Education,Government,Government,Ministry Clerk,30082.0,15,Monthly,2017-09-24,English,Active
CUS004469,1166253067,Reema Al-Rashidi,Female,1999-04-17,26,Saudi,Khobar,Married,4,High School,Government,Government,Customs Officer,26294.0,0,Weekly,2014-07-30,Arabic,Active
CUS004470,1586545688,Rana Al-Dawsari,Female,2004-03-09,21,Saudi,Riyadh,Married,5,Diploma,Retired,Retired,Retired Teacher,11130.0,1,Monthly,2015-01-14,Arabic,Active
CUS004471,1818048777,Sanaa Al-Bishi,Female,1979-06-10,45,Saudi,Jeddah,Married,4,Bachelor,Private,Private,HR Specialist,23280.0,20,Monthly,2014-02-27,Arabic,Active
CUS004472,1930689754,Shatha Al-Bakri,Female,1988-08-18,36,Saudi,Riyadh,Married,2,Bachelor,Self-Employed,Self-Employed,Transport Owner,29231.0,3,Monthly,2021-08-03,Arabic,Active
CUS004473,1668646696,Rayan Al-Sulami,Male,1989-08-30,35,Saudi,Riyadh,Married,1,Bachelor,Government,Government,Customs Officer,,0,Monthly,2023-05-16,Arabic,Active
CUS004474,1792818734,Nasser Al-Qahtani,Male,1970-08-13,54,Saudi,Medina,Married,2,Diploma,Private,Private,Customer Service,27787.0,11,Monthly,2013-03-02,Arabic,Active
CUS004475,1637540571,Maha Al-Dossari,Female,1987-12-25,37,Saudi,Tabuk,Married,2,PhD,Self-Employed,Self-Employed,Business Owner,6288.0,12,Monthly,2020-01-11,Arabic,Active
CUS004476,1276121093,Raed Al-Malki,Male,2002-03-24,23,Saudi,Jeddah,Single,0,Bachelor,Retired,Retired,Retired Engineer,12957.0,3,Monthly,2022-02-09,Arabic,Active
CUS004477,1931980298,Nawaf Al-Dawsari,Male,2001-09-24,23,Saudi,Mecca,Single,0,Diploma,Government,Government,Doctor,30075.0,3,Monthly,2014-09-16,Arabic,Active
CUS004478,1915300175,Nawaf Al-Ghamdi,Male,1968-01-23,57,Expat,Riyadh,Married,3,Diploma,Retired,Retired,Retired Government,5889.0,35,Monthly,2006-11-18,English,Active
CUS004479,1179785360,Ali Al-Bishi,Male,1988-04-13,37,Saudi,Khobar,Married,1,Master,Self-Employed,Self-Employed,Freelancer,36678.0,9,Monthly,2008-10-06,Arabic,Active
CUS004480,1523438238,Mazen Al-Subaie,Male,1966-07-10,58,Saudi,Jeddah,Single,0,Bachelor,Government,Government,Teacher,22278.0,6,Monthly,2011-02-16,English,Active
CUS004481,1798051730,Mishaal Al-Zahrani,Male,2003-12-08,21,Saudi,Riyadh,Single,0,Bachelor,Government,Government,Administrative Staff,31831.0,1,Bi-Monthly,2017-08-30,Arabic,Active
CUS004482,1436440986,Bader Al-Malki,Male,1997-12-24,27,Saudi,Riyadh,Single,0,High School,Government,Government,Doctor,17493.0,7,Monthly,2017-04-18,English,Active
CUS004483,1203380605,Hamad Al-Malki,Male,1979-02-15,46,Saudi,Riyadh,Married,3,Diploma,Government,Government,Ministry Clerk,23958.0,15,Monthly,2020-04-30,English,Active
CUS004484,1172049234,Turki Al-Qahtani,Male,1965-09-21,59,Saudi,Jeddah,Married,5,Bachelor,Private,Private,Logistics Coordinator,22218.0,1,Bi-Monthly,2009-11-25,Arabic,Active
CUS004485,1755259962,Bandar Al-Harbi,Male,1986-03-25,39,Saudi,Riyadh,Married,4,Bachelor,Government,Government,Engineer,8186.0,10,Monthly,2010-03-01,English,Active
CUS004486,1775547178,Dina Al-Asmari,Female,1975-03-26,50,Saudi,Tabuk,Widowed,0,Diploma,Government,Government,Administrative Staff,16451.0,8,Monthly,2022-05-10,Arabic,Active
CUS004487,1862105137,Salman Al-Asmari,Male,1962-01-26,63,Saudi,Hail,Married,5,No Formal Education,Retired,Retired,Retired Military,5769.0,22,Monthly,2011-09-12,Arabic,Suspended
CUS004488,1298614363,Saad Al-Malki,Male,1990-09-08,34,Saudi,Riyadh,Married,4,Diploma,Private,Private,Operations Manager,13474.0,13,Monthly,2010-10-17,Arabic,Active
CUS004489,1199354801,Ibtisam Al-Abbasi,Female,1992-02-22,33,Saudi,Mecca,Married,3,Master,Private,Private,HR Specialist,24952.0,7,Monthly,2007-03-11,Arabic,Active
CUS004490,1421445461,Faisal Al-Shehri,Male,1984-08-03,40,Saudi,Mecca,Married,1,Bachelor,Government,Government,Administrative Staff,7643.0,6,Monthly,2012-01-03,Arabic,Active
CUS004491,1993600944,Yousef Al-Thubaiti,Male,1978-07-04,46,Saudi,Sakaka,Married,5,Master,Retired,Retired,Retired Engineer,7161.0,17,Monthly,2013-07-26,Arabic,Active
CUS004492,1501859547,Lujain Al-Asiri,Female,1977-11-12,47,Saudi,Riyadh,Married,4,PhD,Retired,Retired,Retired Military,10865.0,12,Monthly,2015-11-24,Arabic,Active
CUS004493,1627664684,Mohammed Al-Malki,Male,1980-05-07,45,Saudi,Dammam,Married,4,High School,Private,Private,Marketing Manager,11309.0,12,Monthly,2022-12-01,Arabic,Active
CUS004494,1417179264,Arwa Al-Ghamdi,Female,1996-04-06,29,Saudi,Jeddah,Married,2,Bachelor,Retired,Retired,Retired Engineer,9010.0,9,Monthly,2018-01-04,Arabic,Active
CUS004495,1862928509,Aisha Al-Otaibi,Female,1964-02-15,61,Saudi,Mecca,Single,0,High School,Retired,Retired,Retired Government,12625.0,33,Monthly,2023-12-01,Arabic,Active
CUS004496,1417668163,Abeer Al-Subaie,Female,1993-02-26,32,Saudi,Riyadh,Married,4,Bachelor,Self-Employed,Self-Employed,Business Owner,32157.0,9,Monthly,2013-08-16,Arabic,Active
CUS004497,1443242455,Ali Al-Asmari,Male,1995-01-19,30,Saudi,Riyadh,Single,0,Master,Self-Employed,Self-Employed,Real Estate Developer,20045.0,0,Monthly,2018-01-16,English,Active
